party,mean_post,median_post,std_dev_post,int_l,int_r,n_muestra
otros,3.554819221036231,3.5555835956373865,0.1296953292605893,3.300616375685476,3.809022066386986,43
pt,1.3607983575944544,1.3544606853346342,0.09069673136077082,1.1830327641273437,1.5385639510615652,43
mc,1.1493234091002162,1.1192123770660038,0.21561708207978614,0.7267139282238354,1.5719328899765972,43
pan_na,48.54729927267496,48.53659373553792,0.5047808593325818,47.5579287883831,49.53666975696682,44
pri_pvem,40.89309502823497,40.910658026944994,0.5043660895890845,39.90453749264036,41.881652563829576,44
prd,5.037192963600346,5.037552349594771,0.25462820105289086,4.5381216895366805,5.536264237664012,44
otros,3.5383088481845943,3.530073459578874,0.13285211050095885,3.277918711602715,3.7986989847664736,44
pt,1.1694891960201135,1.1668976066050103,0.07175869549805355,1.0288421528439284,1.3101362391962985,44
mc,0.8146146912850147,0.8020707449256679,0.09066941411957306,0.6369026396106515,0.992326742959378,44
pan_na,47.69092675379962,47.682642918552915,0.5337653171951684,46.64474673209709,48.737106775502156,45
pri_pvem,41.549037698750105,41.5296762085361,0.5317469490061663,40.506813678698016,42.591261718802194,45
prd,4.859537050284985,4.841960352448635,0.2766919625233857,4.317220803739149,5.40185329683082,45
otros,3.7555016358778106,3.761909747696881,0.14461702078246563,3.472052275144178,4.038950996611443,45
pt,1.2541984555428265,1.2543148900915415,0.07106691953188338,1.114907293260335,1.393489617825318,45
mc,0.8907984057446543,0.8732428189931665,0.12993747106948594,0.6361209624484618,1.1454758490408468,45
pan_na,48.479508227673776,48.44453522407171,0.6584372373352575,47.18897124249667,49.77004521285088,46
pri_pvem,40.80498311662319,40.820641820600414,0.652975979840416,39.525150196135975,42.08481603711041,46
prd,5.261925304713229,5.256032500159452,0.29285948292666186,4.687920718176971,5.835929891249486,46
otros,3.4714246574106227,3.4641267683680104,0.12869075840431518,3.219190770938165,3.7236585438830803,46
pt,1.1419454171701693,1.1391424150015361,0.07143980957189383,1.0019233904092575,1.281967443931081,46
mc,0.8402132764090141,0.8265167479118241,0.11242354056885619,0.6198631368940559,1.0605634159239723,46
pan_na,48.05327597761353,48.04713312903448,0.5293725182170416,47.01570584190813,49.09084611331893,47
pri_pvem,41.229480762206734,41.213115348806454,0.529406737729335,40.19184355625724,42.26711796815623,47
prd,4.770563710212182,4.753869934481063,0.2565425132582355,4.26774038422604,5.273387036198323,47
otros,3.669159962513873,3.6689311625571084,0.1216052410538418,3.430813690048343,3.907506234979403,47
pt,1.3193777762237535,1.3197148775976335,0.08415415631873464,1.1544356298390337,1.4843199226084733,47
mc,0.9581418112299298,0.9407492871604703,0.12034143965526177,0.7222725895056168,1.1940110329542428,47
pan_na,48.4429233400758,48.43350315481775,0.5640124985930437,47.337458842833435,49.54838783731817,48
pri_pvem,40.73891765608133,40.73775674316861,0.5514287480340007,39.65811730993469,41.819718002227965,48
prd,5.1423077461959386,5.122402924984011,0.27291497797007347,4.607394389374594,5.677221103017283,48
otros,3.6941535159126584,3.690648686722907,0.12851760993612013,3.442259000437863,3.9460480313874537,48
pt,1.163503389383202,1.1633216600426248,0.06433402251691342,1.0374087052500518,1.2895980735163524,48
mc,0.8181943523510685,0.8113981230050631,0.08903387513402336,0.6436879570883828,0.9927007476137543,48
pan_na,47.80601504093396,47.83516796769168,0.5968083578460427,46.63627065955571,48.9757594223122,49
pri_pvem,41.382497163077296,41.37027624235251,0.5604214512639482,40.28407111859996,42.48092320755463,49
prd,5.167585648936632,5.148980170937715,0.30150164124649326,4.5766424320935055,5.758528865779759,49
otros,3.682804676966208,3.6665053968591885,0.18901622035658322,3.312332885067305,4.053276468865111,49
pt,1.104466494601706,1.1040148227434192,0.0630648996262679,0.9808592913342209,1.228073697869191,49
mc,0.8566309754841995,0.8495244169303587,0.11132275908588302,0.6384383676758688,1.0748235832925301,49
pan_na,47.909037447570554,47.957833043304234,0.49593235834463006,46.93701002521508,48.88106486992603,5
pri_pvem,40.947405732639254,40.94883704930008,0.49726993750792114,39.97275665512373,41.922054810154776,5
prd,5.382522822146159,5.370364303127181,0.2931792819098703,4.8078914296028135,5.9571542146895045,5
otros,3.780495225358223,3.7678953451705333,0.18078577852454467,3.4261550994501153,4.1348353512663305,5
pt,1.2139261619422455,1.2146999368113858,0.07553055600286886,1.0658862721766225,1.3619660517078684,5
mc,0.7666126103435628,0.7647608694779753,0.058881470782767786,0.6512049276093379,0.8820202930777876,5
pan_na,47.37385984878208,47.36840877104074,0.578104713077884,46.24077461114943,48.50694508641473,50
pri_pvem,41.68395268116623,41.69778686599494,0.5794186420511885,40.5482921427459,42.819613219586564,50
prd,4.710356619468938,4.697413541988595,0.27177896525731216,4.177669847564607,5.24304339137327,50
otros,3.961793983984742,3.9384201405317567,0.21000821741240383,3.5501778778564304,4.373410090113054,50
pt,1.2489427210195552,1.2466543619555768,0.0864796794619824,1.0794425492740696,1.4184428927650408,50
mc,1.0210941455784512,0.9983973831678407,0.17203427911652683,0.6839069585100587,1.3582813326468437,50
pan_na,48.27461849428422,48.28598049003311,0.5902821146362132,47.11766554959724,49.4315714389712,51
pri_pvem,41.209127080808074,41.20337608991619,0.5748039793046121,40.08251128137103,42.335742880245114,51
prd,5.14351568795618,5.1014563482285125,0.286096776245422,4.582766006515152,5.704265369397207,51
otros,3.491855019578333,3.488050137467339,0.12330847316425834,3.2501704121763866,3.733539626980279,51
